pickup_datetime,passenger_count,trip_distance_mi,fare_amount,tip_amount,total_amount
2013-02-10T21:43,1,6.4,20.5,4.2,25.7
2013-02-10T21:53,6,1.38,7.0,0.0,8.0
2013-02-10T21:54,1,1.11,6.0,1.95,8.95
2013-02-10T21:46,1,7.1,22.0,0.0,23.0
2013-02-10T22:00,1,0.73,5.5,0.0,6.5
2013-02-10T21:46,3,4.13,16.0,0.0,17.0
2013-02-08T09:55,1,0.64,4.0,0.0,4.5
2013-02-08T09:55,1,0.5,4.5,0.9,5.9
2013-02-08T10:00,1,1.07,5.5,0.0,6.0
2013-02-10T22:06,1,0.78,4.5,0.0,5.5
2013-02-08T09:45,6,2.65,12.5,0.0,13.0
2013-02-08T09:41,1,3.36,15.5,0.0,16.0
2013-02-05T19:25,2,2.36,11.0,0.0,12.5
2013-02-08T09:50,1,1.97,10.5,0.0,11.0
2013-02-05T19:39,5,0.36,3.5,0.0,5.0
2013-02-05T19:34,6,1.26,6.0,1.4,8.9
2013-02-10T21:57,6,2.0,10.0,0.0,11.0
2013-02-05T19:10,1,12.1,36.5,11.25,49.25
2013-02-05T19:35,1,1.36,6.5,0.8,8.8
2013-02-10T22:03,2,1.04,6.5,1.4,8.9
2013-02-05T19:28,2,4.72,15.0,1.6,18.1
2013-02-05T19:33,1,1.61,7.5,0.0,9.0
2013-02-10T22:01,6,2.38,9.5,0.0,10.5
2013-02-10T22:25,5,0.78,4.5,0.0,5.5
2013-02-10T22:19,1,1.84,8.5,1.8,11.3
2013-02-10T22:25,1,0.9,4.5,1.0,6.5
2013-02-10T22:08,5,5.17,18.5,3.8,23.3
2013-02-05T19:41,1,0.97,6.0,2.0,9.5
2013-02-10T22:08,1,3.04,15.5,1.0,17.5
2013-02-10T22:14,1,4.43,16.0,3.3,20.3
2013-02-10T22:22,1,2.17,8.0,2.12,11.12
2013-02-10T22:13,2,4.33,15.0,0.0,16.0
2013-02-10T22:21,1,2.25,9.0,1.0,11.0
2013-02-05T19:29,2,1.9,8.5,1.9,11.9
2013-02-10T21:54,4,3.79,14.0,2.0,17.0
2013-02-08T09:44,6,2.69,13.5,1.5,15.5
2013-02-08T09:51,6,1.13,10.0,0.0,10.5
2013-02-08T10:01,1,0.89,5.0,0.0,5.5
2013-02-08T09:50,1,2.03,11.5,2.0,14.0
2013-02-08T09:49,1,1.08,9.5,0.0,10.0
2013-02-08T09:56,1,1.51,8.0,2.4,10.9
2013-02-10T22:00,1,3.11,11.0,2.3,14.3
2013-02-08T09:52,1,1.07,8.5,0.0,9.0
2013-02-05T19:32,3,0.71,4.5,0.0,6.0
2013-02-08T09:43,1,2.96,14.5,2.0,17.0
2013-02-08T09:48,1,1.34,11.0,2.2,13.7
2013-02-10T21:51,1,9.11,26.5,6.75,39.05
2013-02-10T22:19,1,1.93,8.0,0.0,9.0
2013-02-10T22:18,1,3.95,13.0,2.7,16.7
2013-02-10T22:12,6,4.29,16.0,3.0,20.0
2013-02-10T22:18,5,3.47,13.0,0.0,14.0
2013-02-08T10:13,6,0.64,5.0,1.0,6.5
2013-02-08T10:12,3,1.69,7.5,0.0,8.0
2013-02-08T10:18,6,0.48,4.0,0.0,4.5
2013-02-08T09:55,5,3.07,17.5,4.0,22.0
2013-02-08T10:14,1,0.77,5.0,1.25,6.75
2013-02-08T10:10,3,1.2,9.0,2.0,11.5
2013-02-08T10:04,1,2.84,13.5,3.38,17.38
2013-02-08T10:14,1,1.15,6.5,1.3,8.3
2013-02-08T09:58,5,3.78,18.0,3.6,22.1
2013-02-08T10:03,2,9.04,25.5,5.1,35.9
2013-02-08T09:57,1,7.33,23.0,5.75,29.25
2013-02-08T10:11,5,1.04,8.0,0.0,8.5
2013-02-08T10:16,3,1.05,5.5,0.0,6.0
2013-02-08T10:18,1,0.62,4.0,0.0,4.5
2013-02-08T10:14,1,1.2,7.5,1.5,9.5
2013-02-10T22:20,2,2.68,10.0,1.75,12.75
2013-02-10T22:19,1,2.02,9.0,0.0,10.0
2013-02-10T22:24,1,0.61,4.0,0.9,5.9
2013-02-10T22:10,1,1.19,11.0,0.0,12.0
2013-02-08T10:12,1,1.43,8.0,0.0,8.5
2013-02-08T10:09,1,2.13,11.0,0.0,11.5
2013-02-08T10:08,1,1.85,10.5,2.1,13.1
2013-02-10T22:20,5,2.29,10.5,3.5,15.0
2013-02-08T10:02,1,1.65,12.5,3.0,16.0
2013-02-08T10:16,5,0.88,5.0,0.0,5.5
2013-02-08T10:16,1,0.74,5.5,0.0,6.0
2013-02-08T10:17,2,0.3,3.5,0.0,4.0
2013-02-08T10:06,5,2.73,12.0,0.0,12.5
2013-02-08T10:09,6,0.66,6.5,0.0,7.0
2013-02-08T09:30,5,16.85,52.0,0.0,57.3
2013-02-08T10:09,2,2.33,10.5,0.0,11.0
2013-02-08T10:13,1,0.83,6.5,1.0,8.0
2013-02-08T10:12,1,1.0,6.5,0.0,7.0
2013-02-08T10:09,2,2.22,11.0,2.75,14.25
2013-02-10T21:59,1,10.86,33.0,6.7,40.7
2013-02-10T22:24,1,0.92,5.0,0.0,6.0
2013-02-05T19:37,2,1.94,11.0,0.0,12.5
2013-02-08T09:25,1,1.91,8.5,0.0,9.0
2013-02-10T22:16,1,2.11,11.0,0.0,12.0
2013-02-08T08:40,6,4.4,20.5,3.0,24.0
2013-02-05T18:41,1,0.09,5.5,2.0,9.0
2013-02-05T18:54,2,1.05,6.5,0.0,8.0
2013-02-05T18:32,5,2.97,17.0,3.6,22.1
2013-02-08T08:50,1,2.43,11.5,0.0,12.0
2013-02-08T08:49,2,2.34,11.0,2.2,13.7
2013-02-08T08:57,1,1.53,6.5,0.0,7.0
2013-02-08T08:59,2,0.62,4.5,0.9,5.9
2013-02-10T20:23,1,4.09,13.5,0.0,14.5
2013-02-10T20:26,1,2.12,8.5,0.0,9.5
2013-02-08T08:43,3,3.07,16.5,0.0,17.0
2013-02-05T19:13,5,0.69,4.0,0.0,5.5
2013-02-05T19:15,5,0.69,4.5,0.0,6.0
2013-02-05T18:55,1,2.89,15.5,3.8,20.8
2013-02-10T21:05,1,0.83,6.0,0.0,7.0
2013-02-10T21:06,1,0.38,4.5,0.0,5.5
2013-02-05T19:13,1,1.65,8.5,0.0,10.0
2013-02-08T09:00,1,10.94,31.0,0.0,31.5
2013-02-10T21:01,1,2.9,11.5,3.0,15.5
2013-02-08T10:18,2,1.45,8.5,1.0,10.0
2013-02-08T10:23,2,1.02,6.0,0.0,6.5
2013-02-05T19:45,5,0.77,5.0,0.0,6.5
2013-02-05T19:31,2,5.98,50.0,12.5,72.75
2013-02-05T19:38,6,6.88,21.0,4.4,26.9
2013-02-10T22:31,6,2.08,10.0,0.0,11.0
2013-02-05T18:52,1,7.07,21.5,0.0,27.8
2013-02-05T18:46,1,2.32,13.0,0.0,14.5
2013-02-05T18:33,1,4.85,23.5,6.12,31.12
2013-02-05T19:00,5,1.82,7.5,0.0,9.0
2013-02-05T19:01,1,0.46,3.5,1.12,6.12
2013-02-10T20:17,1,3.25,12.5,0.0,13.5
2013-02-10T20:25,1,1.55,7.0,1.0,9.0
2013-02-08T08:42,1,7.55,23.0,4.6,28.1
2013-02-05T18:45,5,3.4,13.5,0.0,15.0
2013-02-10T20:30,1,0.17,7.5,1.6,10.1
2013-02-05T18:54,1,2.01,10.5,2.0,14.0
2013-02-08T08:44,1,2.05,13.5,0.0,14.0
2013-02-05T18:52,1,4.56,15.5,0.0,17.0
2013-02-05T18:56,2,1.12,6.5,0.0,8.0
2013-02-10T20:53,1,3.64,15.0,0.0,16.0
2013-02-05T19:07,6,2.85,12.5,0.0,14.0
2013-02-05T19:27,1,0.27,11.0,0.0,12.5
2013-02-08T09:55,1,1.26,7.0,1.4,8.9
2013-02-08T09:50,1,2.01,9.5,1.0,11.0
2013-02-08T09:51,5,1.32,8.5,0.0,9.0
2013-02-08T09:30,2,3.81,20.0,4.0,24.5
2013-02-05T19:30,6,1.15,6.5,1.0,9.0
2013-02-05T19:25,5,1.1,6.5,1.5,9.5
2013-02-05T19:16,1,4.71,19.0,2.0,22.5
2013-02-05T19:33,2,1.0,5.5,1.3,8.3
2013-02-10T21:51,4,1.7,7.5,2.4,10.9
2013-02-10T21:53,1,1.17,5.5,0.0,6.5
2013-02-08T09:41,1,2.77,14.0,3.5,18.0
2013-02-10T21:56,5,0.55,4.0,0.0,5.0
2013-02-08T09:53,5,0.75,5.5,0.0,6.0
2013-02-08T09:48,1,0.88,7.5,0.0,8.0
2013-02-08T09:54,1,0.46,5.0,0.0,5.5
2013-02-08T09:43,1,1.64,11.0,0.0,11.5
2013-02-08T09:38,1,11.81,33.0,4.0,37.5
2013-02-08T09:18,1,17.58,52.0,10.4,67.7
2013-02-08T09:47,1,3.27,13.5,2.0,16.0
2013-02-08T09:43,1,4.33,17.0,3.0,20.5
2013-02-08T09:41,3,3.44,15.0,0.0,15.5
2013-02-08T09:56,1,1.15,6.5,1.95,8.95
2013-02-08T09:40,5,8.66,24.5,4.0,33.8
2013-02-05T19:27,1,1.96,9.5,0.0,11.0
2013-02-10T22:00,1,1.78,7.5,1.0,9.5
2013-02-10T21:45,1,3.58,15.5,1.0,17.5
2013-02-08T09:45,2,1.54,9.0,1.8,11.3
2013-02-08T09:45,1,2.34,11.5,0.0,12.0
2013-02-05T19:22,4,3.53,13.5,0.0,15.0
2013-02-08T09:44,1,2.68,13.0,0.0,13.5
2013-02-08T09:52,1,1.05,6.5,1.3,8.3
2013-02-08T09:41,1,7.87,23.5,4.7,28.7
2013-02-05T19:38,5,1.32,7.5,0.0,9.0
2013-02-05T19:15,1,6.45,21.5,2.0,25.0
2013-02-10T22:01,1,0.87,4.5,0.0,5.5
2013-02-10T21:57,1,1.92,7.0,1.0,9.0
2013-02-10T21:44,1,2.57,12.5,0.0,13.5
2013-02-10T21:16,2,17.34,52.0,0.0,52.5
2013-02-08T09:43,3,2.03,11.5,0.0,12.0
2013-02-05T19:25,2,2.13,11.0,1.0,13.5
2013-02-10T22:27,1,2.68,10.5,2.2,13.7
2013-02-05T19:44,5,0.42,4.5,0.0,6.0
2013-02-05T19:47,5,0.98,5.0,1.2,7.7
2013-02-10T22:18,2,5.77,21.0,2.0,24.0
2013-02-05T19:41,1,2.79,11.0,0.0,12.5
2013-02-05T19:39,1,3.56,14.5,0.0,16.0
2013-02-10T22:29,5,2.63,11.0,2.3,14.3
2013-02-10T22:41,5,0.91,5.5,1.2,7.7
2013-02-08T10:19,1,0.76,7.5,0.0,8.0
2013-02-08T10:24,5,0.7,6.0,1.5,8.0
2013-02-10T22:39,2,0.89,5.5,0.0,6.5
2013-02-08T10:26,1,0.81,6.0,1.2,7.7
2013-02-08T10:28,5,0.42,4.5,0.0,5.0
2013-02-10T22:37,1,1.08,5.5,0.0,6.5
2013-02-08T10:19,1,1.08,6.5,0.0,7.0
2013-02-08T10:22,1,0.62,6.0,0.0,6.5
2013-02-05T19:22,1,4.06,13.5,2.0,17.0
2013-02-05T19:06,1,3.6,18.5,0.0,20.0
2013-02-08T09:39,1,1.89,9.5,2.85,12.85
2013-02-10T21:42,1,1.25,7.5,1.6,10.1
2013-02-05T19:18,5,3.25,13.0,0.0,14.5
2013-02-05T19:36,1,0.63,4.5,1.0,7.0
2013-02-05T19:21,1,2.61,11.0,3.0,15.5
2013-02-10T21:44,1,1.33,6.0,1.3,8.3
2013-02-10T21:18,1,11.25,35.5,0.0,41.3
2013-02-10T21:34,1,3.15,12.5,0.0,13.5
2013-02-05T19:23,1,1.69,10.5,1.5,13.5
2013-02-10T21:42,3,0.67,4.0,1.12,6.12
2013-02-05T19:18,1,4.68,17.5,3.7,22.7
2013-02-10T21:48,1,0.77,5.0,0.0,6.0
2013-02-10T21:43,1,1.3,6.5,0.0,7.5
2013-02-08T09:45,6,0.53,5.0,1.0,6.5
2013-02-08T09:44,1,0.58,6.5,0.0,7.0
2013-02-08T09:20,2,5.86,25.0,0.0,25.5
2013-02-08T09:45,1,1.54,8.5,2.55,11.55
2013-02-10T21:20,1,17.77,52.0,8.0,65.3
2013-02-08T09:46,1,1.96,12.5,1.0,14.0
2013-02-08T09:55,2,0.57,8.5,1.0,10.0
2013-02-08T10:00,6,0.79,5.5,0.0,6.0
2013-02-08T09:46,3,1.69,11.5,2.0,14.0
2013-02-10T21:17,1,3.23,11.5,2.0,14.5
2013-02-10T21:16,1,0.98,6.5,1.4,8.9
2013-02-08T09:28,3,1.3,7.5,0.0,8.0
2013-02-08T09:09,1,7.89,26.5,0.0,31.8
2013-02-05T19:11,6,8.22,24.0,5.0,35.3
2013-02-08T09:25,2,1.11,8.5,2.55,11.55
2013-02-08T09:32,1,0.77,4.0,2.0,6.5
2013-02-10T21:59,5,2.51,11.0,0.0,12.0
2013-02-10T22:04,2,0.76,5.0,1.0,7.0
2013-02-08T09:49,1,1.97,11.0,2.0,13.5
2013-02-10T21:50,5,3.73,16.0,0.0,17.0
2013-02-08T09:59,1,0.16,3.5,0.0,4.0
2013-02-08T09:40,2,3.53,18.0,4.5,23.0
2013-02-10T22:03,2,1.52,7.5,1.5,10.0
2013-02-08T09:50,1,3.59,14.5,2.0,17.0
2013-02-10T22:02,2,2.88,10.5,2.2,13.7
2013-02-10T22:06,1,1.96,9.0,1.9,11.9
2013-02-10T22:02,2,2.39,10.0,0.0,11.0
2013-02-10T22:05,2,2.28,8.5,1.8,11.3
2013-02-10T22:16,1,2.9,12.0,0.0,13.0
2013-02-08T09:57,1,2.78,16.0,3.2,19.7
2013-02-05T19:29,2,1.75,10.5,0.0,12.0
2013-02-08T10:04,1,2.35,12.0,2.4,14.9
2013-02-08T10:11,6,1.76,8.5,1.7,10.7
2013-02-05T19:45,5,0.49,4.0,1.25,6.75
2013-02-05T19:33,2,3.69,14.5,3.88,19.88
2013-02-08T10:06,1,1.98,8.5,0.0,9.0
2013-02-05T19:45,5,1.41,8.0,1.8,11.3
2013-02-08T10:11,1,1.09,6.5,0.0,7.0
2013-02-08T10:12,6,0.57,4.0,0.8,5.3
2013-02-08T09:52,6,8.57,28.0,0.0,28.5
2013-02-10T22:20,6,0.84,5.5,1.2,7.7
2013-02-08T09:28,1,1.57,8.5,0.0,9.0
2013-02-08T09:31,1,0.9,5.5,1.1,7.1
2013-02-08T09:29,1,1.18,7.0,1.4,8.9
2013-02-08T08:57,1,11.67,36.5,0.0,37.0
2013-02-08T09:31,1,0.6,5.0,0.0,5.5
2013-02-05T19:19,2,1.71,8.0,0.0,9.5
2013-02-08T09:33,6,0.57,4.5,1.0,6.0
2013-02-08T09:24,6,1.36,9.5,0.0,10.0
2013-02-10T21:21,1,1.18,6.0,0.0,7.0
2013-02-10T21:22,5,1.26,5.5,0.0,6.5
2013-02-10T21:39,1,1.71,8.0,0.0,9.0
2013-02-10T21:38,5,3.0,11.0,0.0,12.0
2013-02-10T21:42,1,0.71,4.5,1.0,6.5
2013-02-10T21:34,1,4.01,14.0,1.5,16.5
2013-02-05T19:29,1,3.91,15.0,3.2,19.7
2013-02-05T19:41,1,0.97,5.0,0.65,7.15
2013-02-08T10:02,2,0.89,7.0,0.0,7.5
2013-02-10T22:16,1,0.89,6.0,1.3,8.3
2013-02-08T10:10,5,1.81,7.5,0.0,8.0
2013-02-10T22:05,6,4.05,15.5,0.0,16.5
2013-02-10T22:25,2,1.09,5.5,1.5,8.0
2013-02-08T10:07,1,0.84,5.5,0.0,6.0
2013-02-10T22:17,1,1.68,7.0,0.0,8.0
2013-02-10T22:15,1,1.07,7.0,0.0,8.0
2013-02-10T22:16,5,2.79,10.0,1.0,12.0
2013-02-05T19:38,1,1.84,8.0,1.8,11.3
2013-02-08T10:00,1,1.15,11.0,2.2,13.7
2013-02-10T22:06,3,4.2,16.5,2.0,19.5
2013-02-10T22:18,1,1.67,8.0,0.0,9.0
2013-02-05T19:44,1,0.55,4.0,0.0,5.5
2013-02-05T19:42,3,1.52,6.5,2.0,10.0
2013-02-08T10:11,1,0.66,4.5,0.0,5.0
2013-02-08T10:01,1,1.43,9.0,1.8,11.3
2013-02-05T19:21,1,1.35,9.5,0.0,11.0
2013-02-08T09:44,5,0.87,5.5,0.0,6.0
2013-02-10T21:46,2,0.33,3.5,0.0,4.5
2013-02-10T21:32,1,0.95,8.5,2.7,12.2
2013-02-08T08:55,1,17.02,48.5,0.0,63.4
2013-02-10T21:29,1,3.77,14.0,0.0,15.0
2013-02-10T21:40,5,0.9,6.5,0.0,7.5
2013-02-05T19:36,5,1.89,9.5,2.1,13.1
2013-02-05T19:39,1,2.01,9.5,0.0,11.0
2013-02-05T19:45,1,1.24,7.0,0.0,8.5
2013-02-10T22:07,1,9.18,28.5,2.0,31.5
2013-02-10T22:07,5,17.9,52.0,13.0,70.3
2013-02-10T22:15,1,9.54,26.5,0.0,32.3
2013-02-08T10:08,1,8.18,23.5,5.0,33.8
2013-02-08T10:16,1,0.86,5.0,0.0,5.5
2013-02-08T10:07,5,2.26,11.5,2.88,14.88
2013-02-08T10:05,1,1.96,10.5,0.0,11.0
2013-02-10T22:26,1,2.01,8.0,0.0,9.0
2013-02-10T22:41,2,0.9,6.0,1.3,8.3
2013-02-10T22:41,1,1.94,8.5,1.0,10.5
2013-02-10T22:30,1,4.93,18.5,4.75,24.25
2013-02-08T10:23,5,0.96,8.0,1.6,10.1
2013-02-10T22:37,1,2.82,11.0,2.3,14.3
2013-02-10T22:42,1,1.93,9.0,0.0,10.0
2013-02-10T22:36,1,1.75,9.5,2.0,12.5
2013-02-10T22:25,4,5.08,19.5,2.5,23.0
2013-02-10T22:32,1,3.23,13.5,0.0,14.5
2013-02-08T10:11,1,1.12,7.0,0.0,7.5
2013-02-08T10:18,2,0.65,5.0,1.0,6.5
2013-02-08T09:52,1,0.72,22.5,0.0,23.0
2013-02-08T09:53,1,3.12,16.5,0.0,17.0
2013-02-08T10:06,1,2.73,13.0,1.5,15.0
2013-02-05T19:45,1,0.71,5.0,1.5,8.0
2013-02-08T10:07,1,0.64,5.5,0.6,6.6
2013-02-10T21:59,5,10.27,29.0,5.9,40.7
2013-02-10T22:14,6,2.31,9.5,2.0,12.5
2013-02-10T22:10,1,4.09,14.0,0.0,15.0
2013-02-10T22:15,1,1.61,6.5,1.4,8.9
2013-02-08T10:11,1,0.84,4.5,0.9,5.9
2013-02-10T22:20,3,0.8,4.5,0.0,5.5
2013-02-05T19:40,1,1.24,6.5,1.0,9.0
2013-02-05T19:26,1,2.97,14.5,3.1,19.1
2013-02-08T10:02,1,4.36,14.0,1.5,16.0
2013-02-10T22:10,3,1.6,7.5,2.0,10.5
2013-02-08T10:05,3,1.29,9.0,0.0,9.5
2013-02-05T19:40,1,1.27,7.5,0.0,9.0
2013-02-05T19:39,6,0.91,4.5,1.38,7.38
2013-02-10T22:03,5,0.96,10.5,1.0,12.5
2013-02-10T22:16,1,1.5,7.0,1.88,9.88
2013-02-08T09:59,2,2.45,12.5,1.0,14.0
2013-02-10T22:23,1,0.65,4.5,0.0,5.5
2013-02-10T21:49,1,19.15,53.5,0.0,59.3
2013-02-10T22:14,1,1.99,9.0,0.0,10.0
2013-02-10T22:02,1,4.97,17.5,2.5,21.0
2013-02-10T22:11,1,3.21,13.0,0.0,14.0
2013-02-05T19:39,1,0.95,6.0,0.0,7.5
2013-02-10T22:39,1,1.86,8.5,1.0,10.5
2013-02-10T22:38,2,2.9,11.0,2.0,14.0
2013-02-05T19:47,1,2.32,9.0,1.5,12.0
2013-02-08T09:37,1,0.98,8.0,1.0,9.5
2013-02-10T21:37,1,2.44,10.0,0.0,11.0
2013-02-05T19:21,6,2.37,10.5,0.0,12.0
2013-02-10T21:28,5,6.87,20.5,0.0,21.5
2013-02-05T19:29,1,0.77,5.0,1.2,7.7
2013-02-10T21:17,2,20.41,52.0,10.4,67.7
2013-02-05T19:19,1,2.87,12.5,0.0,14.0
2013-02-05T19:29,1,2.28,9.5,1.0,12.0
2013-02-05T19:22,1,1.82,9.0,2.0,12.5
2013-02-05T19:22,5,2.5,10.5,2.3,14.3
2013-02-10T21:41,3,2.15,7.5,0.0,8.5
2013-02-05T18:56,2,2.34,9.5,0.0,11.0
2013-02-05T18:49,1,1.71,9.5,0.0,11.0
2013-02-08T09:00,1,1.09,6.5,1.3,8.3
2013-02-08T10:09,1,1.29,7.0,0.0,7.5
2013-02-08T10:09,6,1.07,7.0,2.1,9.6
2013-02-05T19:29,1,2.72,13.0,0.0,14.5
2013-02-05T19:37,1,1.29,7.0,0.0,8.5
2013-02-05T19:39,1,1.09,7.0,0.0,8.5
2013-02-08T10:09,1,0.64,5.0,0.0,5.5
2013-02-08T10:00,6,0.93,9.5,1.9,11.9
2013-02-08T09:23,2,1.63,9.0,1.8,11.3
2013-02-05T19:06,1,2.26,11.5,0.0,13.0
2013-02-10T15:25,5,2.89,13.5,2.0,16.0
2013-02-10T21:20,1,2.13,9.0,0.0,10.0
2013-02-08T09:30,1,1.41,6.5,0.0,7.0
2013-02-08T09:26,5,1.3,8.5,2.12,11.12
2013-02-08T09:28,2,0.81,6.5,1.3,8.3
2013-02-05T19:12,1,4.24,14.0,0.0,15.5
2013-02-05T19:06,1,3.23,14.5,3.1,19.1
2013-02-05T19:10,1,1.08,8.0,1.0,10.5
2013-02-10T21:17,2,1.2,6.5,0.0,7.5
2013-02-10T21:17,1,1.3,7.5,0.0,8.5
2013-02-08T09:25,1,0.1,7.0,0.0,7.5
2013-02-08T09:34,2,0.37,3.5,0.0,4.0
2013-02-08T09:14,1,4.02,17.0,2.5,20.0
2013-02-08T09:26,3,1.55,9.0,0.0,9.5
2013-02-08T09:22,1,1.91,12.0,0.0,12.5
2013-02-08T09:35,2,0.58,4.0,0.0,4.5
2013-02-10T21:11,5,2.02,9.0,2.85,12.85
2013-02-08T09:20,5,2.34,12.0,2.4,14.9
2013-02-08T09:10,2,1.52,9.5,0.0,10.0
2013-02-10T20:49,1,1.76,9.0,0.0,10.0
2013-02-10T20:53,1,1.31,7.0,1.0,9.0
2013-02-08T08:59,1,2.24,12.0,0.0,12.5
2013-02-05T19:10,1,1.37,8.0,0.0,9.5
2013-02-05T19:04,5,5.43,17.0,3.6,22.1
2013-02-05T19:08,4,0.75,6.5,1.5,9.5
2013-02-08T08:47,2,12.32,38.0,5.0,43.5
2013-02-08T09:13,1,1.03,8.5,1.7,10.7
2013-02-05T19:04,5,1.8,8.5,1.9,11.9
2013-02-10T20:53,1,1.6,7.5,0.0,8.5
2013-02-10T20:56,5,1.12,5.5,0.0,6.5
2013-02-05T19:09,3,2.24,8.5,0.0,10.0
2013-02-05T18:51,5,3.88,17.5,2.0,21.0
2013-02-10T21:01,1,0.63,4.0,1.25,6.25
2013-02-10T20:59,1,0.38,4.0,0.0,5.0
2013-02-10T20:52,1,2.64,10.5,1.0,12.5
2013-02-08T10:16,1,2.0,10.5,2.1,13.1
2013-02-08T10:05,5,1.99,15.0,0.0,15.5
2013-02-05T19:43,1,2.23,8.5,1.0,11.0
2013-02-05T19:40,1,2.55,12.5,1.5,15.5
2013-02-05T19:49,1,1.07,5.5,1.95,8.95
2013-02-05T19:49,1,0.87,5.5,0.0,7.0
2013-02-05T19:42,6,2.51,11.0,2.0,14.5
2013-02-10T22:38,1,1.07,5.5,0.0,6.5
2013-02-05T19:46,1,1.87,9.0,0.0,10.5
2013-02-05T19:53,2,0.46,4.0,1.0,6.5
2013-02-08T10:18,1,1.91,10.5,2.0,13.0
2013-02-05T19:48,6,0.87,5.5,1.62,8.62
2013-02-10T22:36,6,3.26,11.5,0.0,12.5
2013-02-10T22:35,1,2.37,10.0,2.1,13.1
2013-02-08T09:15,1,0.82,6.0,1.0,7.5
2013-02-05T18:46,1,11.07,33.5,8.62,43.62
2013-02-08T09:11,1,2.01,10.5,1.5,12.5
2013-02-08T09:16,3,1.52,8.5,1.7,10.7
2013-02-05T19:16,1,0.7,4.5,0.0,6.0
2013-02-10T20:22,1,5.46,25.0,0.0,26.0
2013-02-05T19:11,6,0.41,4.0,0.0,5.5
2013-02-08T09:20,1,0.33,3.5,0.0,4.0
2013-02-08T09:01,2,1.83,15.5,0.0,16.0
2013-02-08T09:20,6,0.42,4.5,1.12,6.12
2013-02-05T18:56,3,1.25,7.0,0.0,8.5
2013-02-05T18:57,2,1.16,6.5,2.25,10.25
2013-02-05T18:53,1,2.72,10.5,2.0,14.0
2013-02-05T18:41,5,2.08,14.5,0.0,16.0
2013-02-08T08:51,1,3.82,14.0,0.0,14.5
2013-02-05T18:50,1,2.31,12.0,0.0,13.5
2013-02-08T08:59,1,0.93,5.5,0.0,6.0
2013-02-08T09:01,1,0.99,5.5,1.0,7.0
2013-02-08T08:58,1,0.64,6.0,0.0,6.5
2013-02-10T20:25,6,1.88,10.0,0.0,11.0
2013-02-08T08:40,1,6.82,23.5,4.7,28.7
2013-02-08T08:55,6,1.28,8.5,0.0,9.0
2013-02-08T08:54,6,3.06,11.5,0.0,12.0
2013-02-10T20:28,1,1.33,8.0,0.0,9.0
2013-02-05T19:08,1,0.25,3.0,0.8,5.3
2013-02-05T18:53,4,2.14,10.0,0.5,12.0
2013-02-08T09:04,1,0.67,4.0,0.0,4.5
2013-02-08T08:57,3,0.8,5.5,1.0,7.0
2013-02-05T19:29,1,5.13,17.5,0.0,19.0
2013-02-05T19:37,1,0.93,6.5,0.0,8.0
2013-02-08T10:11,2,1.63,7.5,1.5,9.5
2013-02-10T22:12,1,1.65,7.0,0.0,8.0
2013-02-08T10:00,1,1.62,7.5,1.5,9.5
2013-02-08T10:01,6,0.75,5.5,1.38,7.38
2013-02-08T09:54,6,4.28,15.0,1.5,17.0
2013-02-08T09:50,1,1.31,11.0,0.0,11.5
2013-02-10T21:59,2,5.36,19.0,2.0,22.0
2013-02-08T09:52,1,5.84,19.0,3.8,23.3
2013-02-08T10:00,2,1.83,9.5,1.9,11.9
2013-02-08T10:00,1,2.71,10.5,2.1,13.1
2013-02-08T08:54,2,1.18,7.5,0.0,8.0
2013-02-10T20:32,1,1.27,5.5,0.0,6.5
2013-02-08T08:38,1,2.46,16.5,1.5,18.5
2013-02-08T08:53,1,2.05,9.0,0.0,9.5
2013-02-05T18:57,5,1.29,6.0,1.5,9.0
2013-02-10T20:27,5,1.31,8.0,1.7,10.7
2013-02-05T19:04,5,0.27,3.0,0.8,5.3
2013-02-05T18:51,1,2.48,10.5,0.0,12.0
2013-02-05T18:37,2,10.96,33.5,0.0,35.0
2013-02-08T08:50,5,3.72,14.0,2.5,17.0
2013-02-05T19:00,1,1.4,6.0,0.0,7.5
2013-02-10T22:30,1,1.04,5.0,0.0,6.0
2013-02-10T22:27,1,1.49,7.0,1.5,9.5
2013-02-08T09:44,1,6.52,28.5,0.0,29.0
2013-02-08T10:19,1,0.37,4.0,2.0,6.5
2013-02-05T19:15,1,2.97,11.5,0.0,13.0
2013-02-08T09:25,2,1.58,10.5,2.1,13.1
2013-02-05T19:32,4,0.38,4.0,0.0,5.5
2013-02-05T19:20,1,0.93,7.0,1.6,10.1
2013-02-05T19:21,3,0.74,6.5,1.5,9.5
2013-02-05T19:15,1,1.85,9.0,0.0,10.5
2013-02-05T19:11,1,3.35,15.0,3.2,19.7
2013-02-08T09:25,1,1.66,11.0,3.3,14.8
2013-02-10T21:20,1,2.38,10.5,2.2,13.7
2013-02-10T21:22,1,2.34,10.0,1.15,12.15
2013-02-08T09:36,1,0.74,5.0,0.0,5.5
2013-02-08T09:30,5,0.64,9.0,1.8,11.3
2013-02-10T21:30,1,1.52,7.5,1.5,10.0
2013-02-08T09:37,1,0.74,5.5,1.0,7.0
2013-02-10T21:21,1,3.24,12.0,0.0,13.0
2013-02-08T09:34,1,0.97,7.0,0.0,7.5
2013-02-08T09:33,1,0.66,6.5,1.3,8.3
2013-02-08T09:35,1,0.68,6.5,0.0,7.0
